"ID_org","organization name","Address","Postal Code","City","Country"
"Row3502","Biba - Bremer Institut Fuer Produktion Und Logistik Gmbh","Hochschulring","28359","Bremen","DE"
"Row3503","Bibliographic Data Services Limited","Bankend Road The Crichton Annandale House","DG1 4TA","Dumfries Dumfriesshire","GB"
"Row3504","Biblioteca Academiei Române","Calea Victoriei","10071","Bucuresti","RO"
"Row3505","Biblioteca Judeteana Octavian Goga - Cluj","Calea Dorobantilor","3400","Cluj Napoca","RO"
"Row3506","Biblioteca Nacional De Espana","Paseo De Recoletos","28071","Madrid","ES"
"Row3507","Biblioteca Nacional De Portugal","Campo Grande","1749-081","Lisboa","PT"
"Row3508","Biblioteca Nazionale Centrale Di Roma 'vittorio Emanuele Ii'","Viale Castro Pretorio","185","Roma","IT"
"Row3509","Biblioteca Nazionale Centrale Firenze","Piazza Cavalleggeri 1a","50122","Firenze","IT"
"Row3510","Biblioteka Grada Beograda","Knez Mihailova","11000","Belgrade","RS"
"Row3511","Biblioteka Narodowa","Al. Niepodległości 213","02-086","Warszawa","PL"
"Row3512","Bibliotheca Alexandrina*library Ofalexandria Bibalex","Chatby","21526","Alexandria","EG"
"Row3513","Bibliotheque Nationale De France","Quai Francois Mauriac","75013","Paris","FR"
"Row3514","Bibliotheque Royale De Belgique-koninklijke Bibliotheek Van Belgie","Boulevard De L Empereur","1000","Bruxelles","BE"
"Row3515","Bibliothèque Nationale Et Universitaire De Strasbourg","Rue Du Maréchal Joffre 5","67070","Strasbourg","FR"
"Row3517","Bic Bratislava. Spol. S.R.O.","Zochova","81103","Bratislava","SK"
"Row3518","Bic Euronova, S.A.","Avenida Juan Lopes Penalver 21 Parque Tecnologico De Andaluc","29590","Campanillas Malaga","ES"
"Row3519","Bic Lazio Spa","Via Casilina","182","Roma","IT"
"Row3522","Bicore Services B.V.","Science Park Eindhoven 5644","5692 EN","Son","NL"
"Row3524","Bierens Machinefabrieken B.V.","Ringbaan Noord 189","4028","Tilburg","NL"
"Row3525","Bierther Gmbh","Nikolaus Otto Strasse 15","1249","Bad Kreuznach","DE"
"Row3527","Biflow Systems Gmbh","Technologie-campus 1","9126","Chemnitz","DE"
"Row3529","Bigband Network Ltd","3 Azrieli Towers","67023","Tel Aviv","IL"
"Row3531","Bii Group Holdings Ltd","Rm 2508, Tower A, Times Fortune Building, No.6 Shuguang Xili","100028","Beijing","CN"
"Row3532","Bijo-data Informationssysteme Gmbh","Speckgasse 6","97292","Holzkirchen","DE"
"Row3534","Bilbao Exhibition Centre Sa","Calle Ronda De Azkue","48902","Barakaldo","ES"
"Row3537","Bildungsberatung Till Becker & Co Gmbh","Brunnweinbergstrasse","71334","Waiblingen","DE"
"Row3539","Bilkent Üniversitesi","Bilkent","TR-06800","Ankara","TR"
"Row3540","Billion Sas","Avenue Victor Hugo 1","4007","Bellignat","FR"
"Row3547","Binkz Incorporated","Boulevard Clermont","H7N 2Z2","Laval Des Rapides","CA"
"Row355","Acktar Ltd.","Leshem St.","8643","Kiryat","IL"
"Row3550","Bio Elpida Sas","Chemin Des Peupliers 27","59","Dardilly","FR"
"Row3551","Bio Forum Ae","Skalani","1028","Heraklion","EL"
"Row3575","Bioage Srl","Via Trento 77","88046","Lamezia Terme","IT"
"Row3595","Bioceps","Ziv Medical Center, The Research Department, Harambam Street","1008","Tzfat","IL"
"Row36","3d-micromac Ag","Technologie-campus","9126","Chemnitz","DE"
"Row362","Acorde Technologies S.A.","Pctcan, Albert Einstein","39011","Santander","ES"
"Row3627","Biofluidix Gmbh","George Koehler Allee","79110","Freiburg Im Breisgau","DE"
"Row3637","Biogemma","Rue E. Colonne","75001","Paris","FR"
"Row3639","Biognos Ab","Generatorsgatan 1","8963","Goeteborg","SE"
"Row3641","Bioid Gmbh","Bartholomaeusstr","90489","Nuernberg","DE"
"Row3650","Bioirc D.O.O. Kragujevac","Sretenjskog Ustava","34000","Kragujevac","RS"
"Row3651","Biokit S.A.","Can Male","8186","Llica D'Amunt","ES"
"Row3661","Bioloom Group Prof. Dr. Jörg Schütz","Bahnhofstraße","66424","Homburg","DE"
"Row3667","Biomasa Del Guadalquivir Sa","Poligono Industrial Dos De Octubre- Camino Del Jau 1","1ºB","Santa Fe","ES"
"Row3673","Biomax Informatics Ag","Robert Koch Strasse 2","82152","Planegg","DE"
"Row3680","Biomedical Research Foundation, Academy Of Athens","Soranou Efesiou","11527","Athens","GR"
"Row3682","Biomedical Sciences Research Center Alexander Fleming","Al. Fleming Street","74145","Vari-athens","EL"
"Row3683","Biomedical Sciences Research Center Alexander Fleming","Al. Fleming Street","16672","Vari-athens","GR"
"Row3688","Biomeris Srl","Via Ferrata","27100","Pavia","IT"
"Row3691","Biometry.Com Ag","Chilcherlistrasse 1","6055","Alpnach","CH"
"Row3697","Biomolecular Research Genomics Srl","Via Redipuglia","35131","Padova","IT"
"Row3698","Biomonitech Ltd","3 Golomb Street","312","Qiryat Tiv On","IL"
"Row37","3d2+","Rue Jean-jacques Rousseau","92310","Issy Les Moulineaux","FR"
"Row370","Acp - Advanced Clean Production Gmbh","Rontgenstrasse","73730","Esslingen","DE"
"Row3716","Biopharma Technology Ltd","Winnall Valley Road","SO23 0LD","Winchester","GB"
"Row372","Acq Inducom","Rijnstraat 20","627","Oss","NL"
"Row3737","Biosafe Special Laboratory Servicesoy Ltd","Microkatu 1","1199","Kuopio","FI"
"Row3738","Biosci Consulting","Weg Naar Geneuth 95","3631","Maasmechelen","BE"
"Row3740","Biosecure","Rue Barrault","75013","Paris","FR"
"Row3742","Biosensor S.R.L.","Via Degli Olmetti","60","Formello","IT"
"Row375","Acquisto Inter Bv","Ijburglaan","1087 CE","Amsterdam","NL"
"Row3752","Biosynex Sa","Rue Ettore Bugatti 12","CS28006","Strasbourg","FR"
"Row3754","Biosystemes France Sarl","Rue De La Grande Ourse 9 1 Er Etage","98518","Cergy Pontoise","FR"
"Row377","Acreo Ab.","Electrum 236","164 40","Kista","SE"
"Row3779","Biotray Sas","Jean Baldassini 24","69007","Lyon","FR"
"Row378","Acreo Swedish Ict Ab","Box 1070","164 25","Kista","SE"
"Row3782","Biotronics 3d Limited","Park Place 1","E14 4BE","London","GB"
"Row38","3dlized France Sas","Avenue Des Chenes","6800","Cagnes Sur Mer","FR"
"Row380","Acri-st Sas","Route Du Pin Montard","234","Sophia Antipolis","FR"
"Row3802","Bird & Bird Llp","Fetter Lane","EC4A 1JP","London","GB"
"Row3806","Birkbeck College - University Of London","Malet Street","WC1E 7HX","London","GB"
"Row3808","Birmingham City Council","1 Lancaster Circus Po Box 161","B1 1BB","Birmingham","GB"
"Row3813","Bis Institut Fur Sozialforschung Berlin Gmbh","Brandenburgische Strasse 16","10707","Berlin","DE"
"Row3816","Bisdn Gmbh - Berlin Institute For Software Defined Networks","Christburger Strasse","10405","Berlin","DE"
"Row382","Acrolinx Gmbh","Rosenstrasse","10178","Berlin","DE"
"Row3820","Bit Media E-learning Solution Gmbh And Co Kg","Lemboeckstrasse 49 B","1230","Wien","AT"
"Row3821","Bit Media E-solutions Gmbh","Lembockgasse 49b","1230","Wien","AT"
"Row3823","Bit&brain Technologies Sl","Calle Maria De Luna Nave 4 11","50018","Zaragoza","ES"
"Row3825","Bitecic Limited","Icon Business Centre - Park Approach, Thorpe Park","LS15 8GB","Leeds","GB"
"Row3826","Bitergium Sll","C Navarra 5 4d","28921","Alcorcon Madrid","ES"
"Row3827","Bitgear Wireless Design Services Doo","Generala Mihajla Nedeljkovica","11070","Beograd Zemun","RS"
"Row3829","Bitmanagement Software Gmbh","Oberlandstrasse","82335","Berg","DE"
"Row3830","Bitmovin Softwareentwicklung Og","Neckheimgasse","9020","Klagenfurt","AT"
"Row3832","Bitron Spa","Corso Principe Oddone","10095","Grugliasco","IT"
"Row384","Across Systems Gmbh","Im Stoeckmaedle","76307","Karlsbad","DE"
"Row3840","Biztonsagkutato Mernoki Iroda Bt","Esztergomi Ut 54/b","1138","Budapest","HU"
"Row3841","Bizzdesign Enterprise Architecture Solutions Bv","Capitool 15","7521 PL","Enschede","NL"
"Row3844","Bjlguarska Asotziatziya Yelyektrich","Sredets Saborna","1000","Sofia","BG"
"Row3847","Bk Telematics Ltd","Katechaki 60","11525","Athens","EL"
"Row3848","Bk Telematics Ltd","Katechaki 60","11125","Athens","GR"
"Row385","Acrosslimits Limited","Triq Il Kappillan Mifsud","HMR 1856","Hamrun","MT"
"Row3855","Black Cube Collective Cic","Mitchell Street 4-5 Summit House","EH6 7BD","Edinburgh","GB"
"Row3859","Black Sea Ngo Network","Sheinovo St. 12","91","Varna","BG"
"Row3861","Blackbird Robotersysteme Gmbh","Lichtenbergstrasse","85748","Garching","DE"
"Row3868","Blankom Digital","Teccenter","31162","Bad Salzdetfurth","DE"
"Row3871","Blau Advisors Strategic Partners Sl","Calle Moli De Guasch 10 Planta Bj","43440","L'espluga De Francoli - Tarragona","ES"
"Row3874","Blekinge Tekniska Hogskola","Campus Grasvik","371 79","Karlskrona","SE"
"Row3876","Blg Logistics Group Ag & Co Kg","Prasident Kennedy Platz","28203","Bremen","DE"
"Row388","Acst Advanced Compound Semiconductor Technologies Gmbh","Merckstrasse","64283","Darmstadt","DE"
"Row3880","Blom Compagnia Generale Ripreseaeree Spa","Via Cremonese","43100","Parma","IT"
"Row3881","Blom, Sistemas Geoespaciales, S.L.U.","Calle Alcala 492","28027","Madrid","ES"
"Row3883","Bloomberg Lp","Lexington Avenue","10022","New York","US"
"Row3884","Bloomfield Science Museum Jerusalem (bsmj)","Hebrew University, Givat Ram","421","Jerusalem","IL"
"Row3886","Blu Age Software","Rue Jean Jacques Rousseau","92150","Suresnes","FR"
"Row389","Act Bv","Franekerhoeve 46","6198","Vlaardingen","NL"
"Row3891","Blue Ocean Robotics Aps","Klokkestobervej 18","5230","Odense","DK"
"Row3892","Blue Point It Solutions Srl","Biharia Street","13981","Bucuresti","RO"
"Row3894","Bluebotics Sa","Parc Scientifique De L Epfl","1015","Lausanne","CH"
"Row3895","Bluechip Technologies Ae","Odos Iteas 19 Kai Karystou","11523","Athina","EL"
"Row3896","Bluechip Technologies Ae","Odos Iteas 19 Kai Karystou","11523","Athina","GR"
"Row3898","Bluegreen Strategy Srl","Via Isonzo","40033","Casalecchio Di Reno","IT"
"Row39","3e N.V.","Vaartstraat","1000","Brussels","BE"
"Row3901","Bluetechnix Mechatronische Systeme Gmbh","Waidhausenstraße","1140","Wien","AT"
"Row3902","Bluethink Spa","Corso Vinzaglio","10121","Torino","IT"
"Row3908","Bluwan Uk Limited","Berkeley Square House Berkeley Square","W1J 6BR","London","GB"
"Row3911","Bmat Licensing Sl","Calle Bruniquer","8024","Barcelona","ES"
"Row3912","Bmd Software Lda","Travessa Do Eirado","4410 428","Arcozelo Vila Nova De Gaia","PT"
"Row3913","Bme Viking Electrical Engineering Information Technology","Magyar Tudosok Korutja 2 Q Ep Bme","1117","Budapest","HU"
"Row3914","Bmh Technology Oy","Kaivopuistontie","32","Raumo","FI"
"Row3918","Bmt Group Limited","Goodrich House Waldegrave Road 1","TW11 8LZ","Teddington","GB"
"Row3920","Bmw Forschung Und Technik Gmbh","Hanauer Strasse","80992","Munich","DE"
"Row3922","Boa Balg - Und Kompensatoren-technologie Gmbh","Lorenzstrasse 2-6","1162","Stutensee","DE"
"Row3923","Boadas 1880 Sa","Paseo Sant Joan Bosco 51","116","Girona","ES"
"Row3927","Board Of The National Museum Of Ireland","Collins Barracks, Benburg Street","D7","Dublin","IE"
"Row3928","Bobino Plastique Sas","Zone Artisanale Les Pins","15","Saint Pal De Mons","FR"
"Row3929","Boc Asset Management Gmbh","Baeckerstrasse","1010","Wien","AT"
"Row3930","Boc Business Objectives Consulting Iberica Slu","Calle Velazquez","28006","Madrid","ES"
"Row3931","Boc Information Systems Gmbh","Operngasse 20b","1010","Wien","AT"
"Row3932","Boc Information Technologies Consulting Limited","Haddington Road 80","4","Dublin","IE"
"Row3933","Boc Information Technologies Consulting Sp. Z.O.O.","Ul. Al Jerozolimskie 109 26","02 011","Warszawa","PL"
"Row3935","Boca Raton Community Hospital, Inc.","800 Meadows Road","33486-2304","Boca Raton, Florida","US"
"Row3936","Boca Raton Regional Hospital Inc Non Profit Corporation","Meadows Road","33486","Boca Raton, Florida","US"
"Row3944","Bodegas Riojanas, S. A.","Carretera De La Estación 1-21","Cenicero","Cenicero","ES"
"Row3946","Bodegas Terras Gauda Sa","Carretera Tui A Guarda Km 46","36760","O Rosal","ES"
"Row3952","Bodytel Europe Gmbh","Hufelandstrasse 14","34537","Bad Wildungen","DE"
"Row3956","Boehringer Ingelheim Italia - S.P.A.","Localita Prulli 103/c","50066","Reggello","IT"
"Row3959","Boeing Research & Technology Europe S.L.","Avenida Sur Del Aeropuerto De Barajas","28042","Madrid","ES"
"Row3960","Boek.Be - Huis Van Het Boek Vzw","Te Boelaerlei","2140","Borgerhout (antwerpen)","BE"
"Row3963","Boerse Stuttgart Holding Gmbh","Boersenstrasse","70174","Stuttgart","DE"
"Row3965","Bogazici Universitesi","Bebek","34342","Istanbul","TR"
"Row3970","Boliden Mineral Ab","Klarabergsviadukten","44","Skelleftehamn","SE"
"Row3972","Boligforeningen Ringgarden","Dybedalen","8210","Aarhu","DK"
"Row3979","Bombardier Transportation Gmbh","Place Des Ateliers 1","1","Crespin","FR"
"Row3983","Bon Preu Sau","Carretera C 17","8509","Les Masies De Voltrega","ES"
"Row3994","Bonitasoft","Gustave Eiffel","3800","Grenoble","FR"
"Row400","Actia Nordic Ab","Hammarbacken 4a","191 49","Sollentuna","SE"
"Row4006","Bord Ospideil Naoimh Sheamuis","James S Street","580","Dublin","IE"
"Row4013","Borregaard As","Hjalmar Wessels Vei","162","Sarpsborg","NO"
"Row4017","Borzen, Organizator Trga Z Elektricno Energijo, Doo","Dunajska Cesta 156","1000","Ljubljana","SI"
"Row4023","Bosch Rexroth Bv*","Kruisbroeksestraat 1","32","Boxtel","NL"
"Row4028","Boschman Technologies Bv","Stenograaf 3","6921 EX","Duiven","NL"
"Row4029","Bosio Proizvodno-trgovsko Podjetje D.O.O.","Obrtniska Cesta 3","3220","Store","SI"
"Row4030","Bossa Ticaret Ve Sanayi Isletmeleriturk Anonim Sirketi","Guzelevler Mah Girne Bulvari 296","296","Adana","TR"
"Row4033","Boston Va Research Institute Inc","South Huntington Avenue","2130","Boston","US"
"Row4034","Botanic Gardens Conservation International","Descanso House Kew Road","TW9 3BW","Richmond","GB"
"Row4038","Botanicky Ustav Slovenskej Akademie Vied","Dubravska Cesta","845 23","Bratislava","SK"
"Row4044","Boukje.Com Consulting Bv","Zwanendreef","2665 EM","Bleiswijk","NL"
"Row4046","Bourgogne Services Electronique Sa","Avenue De L'europe","BP 87","Le Creusot","FR"
"Row4047","Bournemouth Borough Council","Town Hall, Bourne Avenue","BH2 6DY","Bournemouth","GB"
"Row4048","Bournemouth University","Fern Barrow","BH12 5BB","Poole,dorset","GB"
"Row4053","Bouygues E&s Fm France Sas","Rue Stephenson","78180","Montigny Le Bretonneux","FR"
"Row4054","Bouygues Energies & Services","Rue Stephenson","78180","Montigny Le Bretonneux","FR"
"Row4067","Bpifrance Financement Sa","Avenue Du General Leclerc 27-31","94710","Maisons Alfort","FR"
"Row4068","Bpo International Bv","Scheepmakerij","3350","Delft","NL"
"Row4072","Brabant Alucast The Netherlands Site Oss Bv","Rijnstraat","585","Oss","NL"
"Row4073","Brabant Water N.V.","Magistratenlaan 200","PO 1068","'s-hertogenbosch","NL"
"Row4078","Bradford And Airedale Teaching Primary Care Trust","Bowling Old Lane Off Manchester Road","BD5 7JR","Bradford West Yorkshire","GB"
"Row4085","Brain Innovation Bv","Oxfordlaan 55","1142","Maastricht","NL"
"Row4087","Brain Vision Systems Sas","32 Rue Du Javelot","75013","Paris","FR"
"Row4089","Brainlab Ag","Kapellenstrasse 12","85622","Feldkirchen","DE"
"Row4090","Brainport Development Nv","Emmasingel 11","5611 AZ","Eindhoven","NL"
"Row4092","Brainstorm Multimedia S L","Avenida De La Albufera 321-3-12","28031","Madrid","ES"
"Row4093","Brainwave-discovery Limited","Main Street","FK8 3RJ","Gartmore","GB"
"Row4099","Brandenburgklinik Berlin-brandenburg Gmbh & Co. Kg","Brandenburgallee 1","16321","Bernau Bei Berlin","DE"
"Row4103","Braun Gmbh","Frankfurter Strasse 145","61476","Kronberg Im Taunus","DE"
"Row4105","Braunschweiger Informatik- Und Technologie-zentrum (bitz) Gmbh","Muhlenpfordtstrasse","38106","Braunschweig","DE"
"Row4112","Breast International Group - Aisbl","Boulevard De Waterloo 121","1000","Bruxelles","BE"
"Row412","Active Solution Ingenieurburo Ag","Ziegelofengasse","1050","Vienna","AT"
"Row4122","Bretagne Cosmetiques Marins","Prat Menan","BP 29","Plouguerneau","FR"
"Row4125","Breuckmann Gmbh","Torenstrasse","88709","Meersburg","DE"
"Row4127","Bridge 129 Spa Safety And Security","Via Gramsci","42100","Reggio Emilia","IT"
"Row4130","Bright Photonics Bv","Burgemeester Van Den Helmlaan","3604 CE","Maarssen","NL"
"Row4131","Bright Solutions S.R.L.","Via Degli Artigiani 27","27010","Cura Carpignano","IT"
"Row4133","Brightloop Sas","Rue De Berri","75008","Paris","FR"
"Row4134","Brightman Almagor Zohar & Co","Azrieli Center","16593","Tel Aviv","IL"
"Row4141","Brightsight Bv","Delftechpark","2628 XJ","Delft","NL"
"Row4145","Brimatech Services Gmbh","Lothringerstrasse","1030","Wien","AT"
"Row4148","Brisa Inovacao E Tecnologia Sa","Quinta Da Torre Da Aguilha","2785 599","Sao Domingos De Rana","PT"
"Row4149","Bristol City Council","The Council House College Green","BS1 5TR","Bristol","GB"
"Row4150","Bristol Credit Union Limited Ips","Cheltenham Road 112-114","BS1 3SF","Bristol","GB"
"Row4151","Bristol Pound Cic","Guest Avenue 50 Emerson Green Bristol South Glos 50","BS16 7GA","Bristol","GB"
"Row4155","British Airways","Waterside Hba3","365","Harmondsworth","GB"
"Row4160","British Board Of Film Classification Lbg","Soho Square 3","W1D 3HD","London","GB"
"Row4161","British Broadcasting Corporation","Bbc Research & Development - Bbc Radio Northhampton, Abingto","NN1 2BH","London","GB"
"Row4162","British Columbia Transit","Gorge Road East 520","610","Victoria","CA"
"Row417","Active Technologies Srl","Via Bela Bartok 29/b","44100","Ferrara","IT"
"Row4173","British Telecommunications Public Limited Company*","81 Newgate Street","EC1A 7AJ","Evington, Leicester","GB"
"Row4176","British Universities Film & Video Council Ltd","Wells Street 77","WIT 3QJ","London","GB"
"Row4178","British Youth Council Lbg","East Road","N1 6AH","London","GB"
"Row418","Activeeon","Route Des Lucioles","6902","Sophia Antipolis","FR"
"Row4180","Brnenske Komunikace A.S.","Renneska Trida","65768","Brno","CZ"
"Row4181","Broadbit Hungary Fejleszto Es Tanacsado Kft","Kolozsvar Utca","1028","Budapest","HU"
"Row4182","Broadbit Slovakia Sro","Eotvosova Ul. 12","94501","Komarno","SK"
"Row4196","Brown University","164 Angell Street","2912","Providence, Ri","US"
"Row4198","Brox It-solutions Gmbh","An Der Breiten Wiese 9","30625","Hannover","DE"
"Row420","Actua Aps","Abogade","8200","Aarhu","DK"
"Row4204","Bruins & Kwast Recycling B.V.","Mossendamsdwarsweg","103","Goor","NL"
"Row4205","Bruker Axs Gmbh","Ostliche Rheinbruckenstrasse 49","76187","Karlsruhe","DE"
"Row4212","Bruker Optik Gmbh","Rudolf Plank Strasse 27","76275","Ettlingen","DE"
"Row4213","Brunel University","Kingston Lane","UB8 3PH","Uxbridge","GB"
"Row4216","Brusa Elektronik Ag","Neudorf","9466","Sennwald","CH"
"Row4226","Bsh Bosch Und Siemens Hausgeraete Gmbh","Carl Wery Strasse 34","81739","Munich","DE"
"Row4227","Bsh Electrodomesticos Espana Sa","Calle Itaroa","31620","Huarte - Pamplona","ES"
"Row4231","Bsoft Srl","156 Via Velini","62100","Macerata","IT"
"Row4234","Bt Italia Spa","Via Tucidide 56","20134","Milano","IT"
"Row4235","Bt Services Sa","Place De La Pyramyde. Tour Ariane","92088","Paris","FR"
"Row4241","Bticino Spa","Via Messina","20154","Milano","IT"
"Row4242","Bubok Publishing Sl","Calle Joaquin Turina, Planta 1, Puerta B","28044","Madrid","ES"
"Row4245","Buda Kunstencentrum Vzw","Broelkaai","8500","Kortrijk","BE"
"Row4246","Budai Egeszsegkozpont Kft","Nagy Jeno Utca 8","H-1126","Budapest","HU"
"Row4251","Budapesti Corvinus Egyetem","Fovam Ter 8","1093","Budapest","HU"
"Row4252","Budapesti Muszaki Es Gazdasagtudomanyi Egyetem","Muegyetem Rakpart","1111","Budapest","HU"
"Row4256","Buf Compagnie Sa","Rue Roquépine","75008","Paris","FR"
"Row4257","Bugaboo International Bv","Paasheuvelweg 9 A B","1299","Amsterdam","NL"
"Row426","Acuity Un Limited","Commercial Street 155 (studio 5)","E1 6BJ","London","GB"
